text,labels
this is not good enough,1
yes thats true,1
can you help me with changing my language settings,1
i love how youre helping me keep up the good work,1
i think we should consider a different approach,1
your help has been invaluable thank you,1
im feeling frustrated with the current process,1
im happy to be talking to you bye for now,1
youre doing a fantastic job thanks,1
no i dont agree with your last statement,1
thats great i completely agree,1
i love how you helped me with my query,1
you should improve your response times,1
your responses are very insightful,1
i dont like the new changes,1
you can improve by being faster,1
i love the service youve provided so far,1
thats a great idea lets proceed with it,1
can you suggest some improvements for your service,1
thats exactly what i needed thank you,1
im not sure i agree with that statement,1
your feedback is greatly appreciated,1
i think we should try a different approach,1
have a great day goodbye,1
that sounds like a good idea to me,1
i dont think thats a good fit for me,1
it was really nice talking to you take care,1
i dont think thats the right approach unfortunately,1
the service you provided was fantastic thank you,1
im not satisfied with the response i received it was incorrect,1
could you please explain that again im not quite sure i understand,1
i think it would be useful to have a feature that recommends similar products,1
hello good morning how can i assist you today,1
i appreciate all your help youve been a lifesaver,1
im afraid i cant accept that offer its not what i was looking for,1
what are your plans for the weekend any fun activities,0
your customer service is excellent keep up the good work,1
im not happy with the delay in my order its been too long,1
could you provide more details about the benefits of this feature,1
i suggest adding a live chat option to the website for better support,1
hi how are you i hope youre having a great day,1
i really appreciate your quick responses it makes a big difference,1
thats a great point i hadnt considered that,1
you are doing a great job keep it up,1
